ID	ATX1-TAG-rep2	ATX2-TAG-rep2	ATX3-TAG-rep2	ATX4-TAG-rep2	ATX5-TAG-rep2	ATXR3-TAG-rep2	ATXR7-TAG-rep2	WT-rep2	
AT1G03687	2.74245	1.68632	2.82586	4.12315	2.80655	2.6499	4.68892	2.95385	
AT1G03700	2.97887	1.42689	1.67914	1.87833	1.73496	1.72454	2.32295	1.26594	
AT1G03710	4.11368	4.36714	2.33441	3.75665	1.58187	2.77609	4.94703	2.84836	
AT1G03720	5.39033	4.88601	2.29345	4.6271	2.85757	4.20619	4.81798	2.16264	
AT1G03730	1.41851	2.07547	2.37536	2.74877	5.81721	2.94433	1.97881	2.79561	
AT1G03740	0.709254	3.45912	5.28313	3.2069	3.21477	7.19259	3.22632	3.95606	
AT1G03750	5.15392	4.97249	2.94873	3.89409	3.16374	4.12207	5.07608	2.58462	
AT1G03760	5.39033	5.01573	3.604	4.85616	4.49047	4.83712	4.94703	3.27034	
AT1G03770	2.78973	5.96699	4.17736	3.16108	2.50038	2.94433	5.20514	3.85056	
AT1G03780	2.45875	5.40488	4.17736	3.25271	2.24524	2.9864	4.94703	3.27034	
AT1G03790	3.02615	2.07547	2.04773	2.65714	2.85757	2.56578	2.1939	2.05715	
AT1G03800	3.07344	4.45362	3.48113	3.52759	3.46991	3.40701	3.44141	1.89891	
AT1G03810	2.97887	2.94025	4.01354	2.56552	1.93907	4.29031	4.99005	2.1099	
AT1G03820	1.46579	1.7728	3.11254	3.98572	0.969534	4.50062	3.95762	2.21539	
AT1G03830	4.35009	4.58334	6.14318	3.75665	2.70449	4.58475	2.79615	4.27254	
AT1G03840	1.65493	2.29167	3.31732	2.93202	2.44935	2.60784	1.59165	4.0088	
AT1G03850	3.49899	4.15095	5.73363	3.34434	4.64356	2.69196	3.01124	2.47913	
AT1G03860	2.55332	4.5401	2.78491	3.25271	2.14318	4.16413	1.97881	2.90111	
AT1G03870	3.07344	3.50236	3.80877	2.1532	3.623	9.29568	2.10787	2.74286	
AT1G03880	2.12776	2.5511	2.78491	2.61133	2.34729	2.14516	2.9252	1.63517	
AT1G03890	1.46579	4.28066	6.67559	3.48177	5.2559	3.36495	2.40899	3.69232	
AT1G03900	3.30985	3.7618	4.9555	3.34434	2.70449	2.69196	2.83917	3.27034	
AT1G03905	2.83702	4.97249	10.3615	3.2069	4.38842	3.23877	2.83917	3.0066	
AT1G03910	2.22233	3.89151	3.93163	3.11527	5.00076	2.9864	5.42022	4.53628	
AT1G03920	3.82997	5.96699	3.93163	2.06158	3.82711	2.52371	3.22632	3.27034	
AT1G03930	4.01911	4.62658	5.89745	3.2069	3.31683	2.94433	3.09727	4.58902	
AT1G03940	5.10663	6.22642	3.52209	1.96995	2.95963	4.37444	2.23692	3.21759	
AT1G03950	2.55332	6.22642	4.75072	2.38227	1.12262	4.12207	5.03307	2.42638	
AT1G03960	3.12072	2.72406	6.02031	4.12315	2.9086	2.94433	2.71011	2.84836	
AT1G03970	3.73541	4.28066	4.34118	3.48177	1.73496	3.61732	3.26934	1.68792	
AT1G03980	4.01911	5.23192	3.93163	3.11527	1.58187	3.74351	3.6565	1.79341	
AT1G03982	4.9175	4.92925	3.48113	3.71084	6.5316	3.28083	3.09727	4.37803	
AT1G03990	2.8843	7.39388	5.28313	4.07734	4.33739	4.33238	3.48443	1.84616	
AT1G03993	3.12072	6.3129	6.14318	5.68079	3.11271	3.19671	3.87159	2.32089	
AT1G04000	2.41146	5.79403	6.42986	3.66503	2.95963	5.46805	3.05425	1.68792	
AT1G04010	4.72836	4.10771	2.62109	3.06946	4.5415	1.64041	3.78555	2.37363	
AT1G04020	2.64788	4.88601	7.78136	4.35222	4.28636	3.15464	3.6565	2.95385	
AT1G04030	4.72836	4.41038	4.99645	5.86404	2.24524	5.42599	4.99005	3.05935	
AT1G04040	3.78269	6.35614	2.82586	4.9936	1.07159	3.82763	4.00064	3.16484	
AT1G04050	3.78269	3.15645	2.33441	3.16108	2.44935	4.62681	3.26934	1.89891	
AT1G04053	3.82997	5.18868	5.03741	4.58128	3.2658	4.66887	5.80738	3.48133	
AT1G04067	2.22233	4.49686	6.18413	2.79458	4.28636	2.73402	3.48443	4.48353	
AT1G04070	3.54627	5.70755	6.18413	2.61133	3.98019	4.03794	2.9252	2.32089	
AT1G04077	5.2012	6.48586	8.14995	6.00148	4.5415	4.753	5.24815	3.85056	
AT1G04080	4.01911	5.79403	2.94873	3.34434	4.38842	3.11258	4.81798	2.42638	
AT1G04090	2.64788	8.21542	12.9416	2.61133	3.98019	2.43959	4.55987	3.21759	
AT1G04100	3.87726	5.36164	2.66204	2.10739	3.01066	2.90227	3.44141	2.90111	
AT1G04103	1.60764	3.7618	2.78491	2.65714	2.09215	1.64041	2.02183	2.47913	
AT1G04105	4.87021	9.42611	17.7333	3.9399	4.94973	4.24825	4.68892	1.84616	
AT1G04110	4.87021	5.44812	2.90777	2.79458	2.70449	2.81815	3.22632	2.74286	
AT1G04117	2.41146	6.91825	8.68236	3.52759	2.09215	5.51011	2.66709	2.84836	
AT1G04120	4.16096	4.79953	4.99645	1.4202	1.78598	3.07052	2.79615	3.32309	
AT1G04130	3.73541	5.57784	2.74395	2.97783	1.93907	3.36495	7.0549	4.1143	
AT1G04137	2.50603	2.11871	1.88391	3.9399	2.39832	1.4301	0.817335	2.63737	
AT1G04140	4.06639	5.3184	2.62109	3.06946	1.58187	3.23877	7.0549	3.85056	
AT1G04150	3.30985	4.79953	5.81554	4.12315	4.38842	1.97691	1.72071	3.05935	
AT1G04160	3.35714	4.71305	7.00322	3.75665	4.64356	2.9864	3.91461	1.74066	
AT1G04163	4.16096	8.17218	5.16027	4.07734	4.08225	4.58475	5.1191	3.37583	
AT1G04170	3.92454	3.45912	3.68591	3.98572	3.98019	2.90227	6.06549	2.63737	
AT1G04180	3.40442	6.87501	3.39923	2.38227	5.05178	2.43959	3.95762	3.1121	
AT1G04183	3.92454	3.80504	7.98613	3.84828	4.79664	7.57114	1.54864	2.16264	
AT1G04190	2.8843	6.65881	3.76782	2.10739	5.40898	2.86021	4.60289	4.48353	
AT1G04200	2.50603	3.02673	3.07159	3.25271	3.46991	3.61732	2.15088	3.79781	
AT1G04210	4.44466	3.67532	3.31732	3.9399	2.55141	2.14516	3.78555	2.74286	
AT1G04220	4.6338	3.45912	3.39923	3.89409	2.50038	1.93485	4.17271	2.53188	
AT1G04230	4.11368	5.79403	3.27636	4.48966	4.28636	11.1885	4.60289	3.16484	
AT1G04240	2.97887	3.41588	3.89068	1.74089	2.44935	5.6363	1.72071	2.21539	
AT1G04247	1.60764	3.11321	2.00677	1.37438	4.13328	2.90227	2.02183	3.32309	
AT1G04250	1.93863	1.81604	1.72009	1.87833	4.94973	1.89279	1.63467	1.63517	
AT1G04253	3.26257	2.42139	4.58691	3.11527	1.93907	2.52371	3.61348	2.84836	
AT1G04260	4.06639	4.06447	5.69268	2.29064	2.14318	3.44908	4.86099	4.27254	
AT1G04270	3.54627	5.36164	6.06127	3.71084	3.11271	3.23877	5.97945	2.74286	
AT1G04280	2.69517	3.58884	4.30022	3.25271	4.8987	2.14516	3.82857	1.89891	
AT1G04290	2.17505	1.85928	2.90777	4.26059	3.36786	1.72454	3.6565	2.05715	
AT1G04295	1.13481	4.45362	4.25927	2.61133	2.19421	2.39753	2.27994	1.74066	
AT1G04297	1.74949	3.80504	3.23541	3.98572	1.32673	3.19671	4.21573	3.48133	
AT1G04300	1.70221	4.41038	3.56304	2.84039	1.42879	1.93485	3.48443	1.52967	
AT1G04310	3.54627	5.62107	8.31377	3.2069	3.46991	2.77609	3.09727	5.1165	
AT1G04317	4.01911	4.71305	3.72686	2.97783	6.02132	2.90227	3.87159	2.32089	
AT1G04330	1.37123	2.16195	1.76104	1.92414	1.22467	2.01897	2.58106	2.53188	
AT1G04340	1.13481	2.16195	2.66204	2.24483	1.37776	1.47217	2.83917	1.89891	
AT1G04350	4.58651	8.34513	7.00322	4.58128	2.70449	3.19671	4.30177	3.05935	
AT1G04353	3.21529	5.57784	3.48113	2.97783	2.95963	4.24825	4.55987	3.16484	
AT1G04357	2.26961	4.41038	10.6482	4.39803	3.623	2.56578	2.40899	2.16264	
AT1G04360	2.50603	7.52359	4.09545	4.76453	3.16374	3.19671	4.43082	2.58462	
AT1G04367	3.59356	4.84277	5.20122	5.31429	3.92916	2.77609	4.47384	4.37803	
AT1G04370	1.51308	2.33491	1.43341	2.47389	2.14318	2.60784	4.68892	3.48133	
AT1G04380	2.22233	5.40488	4.62786	5.13104	3.21477	2.90227	4.00064	3.05935	
AT1G04390	3.168	4.66982	4.87359	3.5734	1.9901	2.60784	3.95762	2.26814	
AT1G04400	1.79678	2.89702	3.03063	2.24483	3.16374	2.48165	5.72135	1.52967	
AT1G04410	3.68812	3.84827	5.52886	3.06946	4.18431	5.38392	12.0449	2.1099	
AT1G04420	4.58651	3.97799	5.89745	2.01576	3.2658	2.81815	5.20514	3.32309	
AT1G04425	1.93863	4.28066	4.21832	4.53547	1.32673	2.27134	2.75313	3.69232	
AT1G04430	1.56036	2.59434	1.14673	4.07734	1.22467	2.56578	3.48443	2.0044	
AT1G04440	2.36418	2.89702	2.86682	2.33645	3.92916	1.55629	3.48443	2.42638	
AT1G04445	4.20824	3.06997	4.25927	4.16897	2.55141	2.52371	4.34478	2.21539	
AT1G04450	5.05935	3.41588	2.98968	3.5734	3.98019	3.70145	4.08668	3.53408	
AT1G04463	7.8018	7.99922	11.1806	3.71084	2.70449	5.17361	5.20514	3.69232	
AT1G04470	2.69517	4.28066	4.34118	3.66503	4.69459	3.32289	3.52745	2.47913	
AT1G04480	3.07344	4.49686	4.13641	5.7266	4.64356	4.45856	4.73194	2.53188	
AT1G04487	2.64788	6.01023	5.16027	3.25271	3.57197	5.97279	3.22632	4.1143	
AT1G04490	1.98591	4.79953	3.07159	4.76453	2.65346	2.9864	3.22632	1.52967	
AT1G04500	2.26961	2.11871	2.00677	3.2069	5.61309	1.93485	1.84976	2.26814	
AT1G04510	4.72836	6.3129	3.93163	4.53547	3.82711	3.78557	6.49567	4.06155	
AT1G04513	3.82997	9.94498	15.6446	9.57488	9.23609	5.84661	3.09727	2.16264	
AT1G04520	3.26257	2.68082	2.17059	2.88621	1.6329	2.22928	2.49502	2.42638	
AT1G04530	3.40442	2.85378	2.41632	3.66503	1.47982	2.39753	2.27994	2.32089	
AT1G04533	4.25553	4.49686	5.36504	6.09311	4.43945	2.9864	2.75313	3.1121	
AT1G04540	1.84406	2.50786	4.17736	1.74089	4.49047	1.80866	1.80674	1.68792	
AT1G04543	4.39738	6.22642	5.16027	3.48177	1.93907	4.50062	5.1191	2.05715	
AT1G04550	1.37123	3.15645	2.29345	2.47389	4.59253	3.65939	3.35538	2.74286	
AT1G04555	3.168	3.93475	3.31732	2.97783	3.98019	2.86021	3.22632	2.53188	
AT1G04560	5.2012	5.18868	6.42986	5.58916	5.10281	3.32289	3.6565	3.32309	
AT1G04570	1.93863	5.01573	4.83263	5.3601	3.11271	4.08001	3.05425	2.58462	
AT1G04580	0.803822	2.72406	3.89068	2.70296	2.85757	2.39753	3.01124	1.79341	
AT1G04583	2.41146	4.71305	3.39923	3.2069	4.5415	2.73402	4.90401	1.58242	
AT1G04590	4.25553	5.92375	4.54595	4.03153	2.65346	3.65939	3.14029	3.42858	
AT1G04593	2.83702	4.84277	7.04418	4.30641	3.16374	3.8697	3.05425	2.84836	
AT1G04600	2.64788	3.19969	2.62109	3.02365	6.27646	2.3134	3.18331	2.16264	
AT1G04603	2.0332	3.37264	3.93163	2.65714	4.64356	2.52371	1.29053	2.84836	
AT1G04610	3.68812	2.94025	1.92486	3.66503	3.72505	2.43959	2.1939	1.74066	
AT1G04613	3.54627	3.50236	4.87359	4.44384	3.52094	3.78557	6.15152	3.63957	
AT1G04620	3.97182	2.5511	2.17059	3.5734	3.36786	2.22928	2.83917	2.21539	
AT1G04625	3.49899	3.32941	3.93163	5.3601	5.00076	4.58475	4.90401	3.69232	
AT1G04630	2.6006	3.41588	4.13641	3.11527	1.2757	2.56578	2.9252	3.58682	
AT1G04635	8.32192	6.83177	9.33763	4.03153	6.07235	3.95382	2.1939	1.21319	
AT1G04640	2.50603	5.10221	3.27636	2.38227	3.82711	4.16413	4.3878	4.06155	
AT1G04643	5.10663	6.18318	7.49468	5.26847	5.20487	4.96331	7.22697	4.80001	
AT1G04647	2.08048	4.97249	7.7404	2.65714	1.68393	5.93073	0.903371	1.89891	
AT1G04650	3.168	3.24293	4.13641	2.24483	2.14318	1.68248	1.76372	3.42858	
AT1G04660	1.98591	1.68632	1.88391	3.11527	0.510281	1.09361	1.97881	1.52967	
AT1G04670	3.64084	1.55661	3.64495	2.70296	0.612337	2.18722	2.1939	2.26814	
AT1G04680	2.36418	1.989	2.04773	3.75665	1.6329	2.81815	2.1939	2.0044	
AT1G04690	4.77565	3.84827	3.89068	2.56552	3.11271	2.94433	4.04366	2.16264	
AT1G04697	3.30985	4.66982	10.4024	4.6271	4.43945	7.15052	2.58106	2.69012	
AT1G04700	5.29577	4.75629	5.93841	3.66503	2.19421	2.48165	3.6565	3.0066	
AT1G04707	3.40442	5.05897	1.67914	3.43596	2.44935	3.8697	3.95762	4.74727	
AT1G04710	4.06639	5.5346	2.33441	5.58916	6.78674	3.15464	4.25875	3.63957	
AT1G04723	4.44466	5.83727	15.276	7.37586	4.59253	5.72042	6.66774	3.27034	
AT1G04730	5.39033	6.0967	2.33441	4.07734	7.65422	3.19671	3.44141	3.63957	
AT1G04743	4.87021	5.27516	4.87359	5.63498	3.21477	4.87918	5.97945	2.0044	
AT1G04750	6.38329	8.17218	6.71654	3.66503	4.79664	3.91176	4.55987	5.1165	
AT1G04760	2.69517	4.45362	4.54595	3.11527	3.57197	3.32289	6.66774	3.79781	
AT1G04767	3.87726	5.49136	9.17381	2.74877	6.73571	4.58475	2.79615	3.27034	
AT1G04770	2.64788	3.97799	3.44018	4.07734	3.21477	3.28083	6.40963	3.37583	
AT1G04773	3.30985	3.84827	2.45727	1.92414	3.57197	2.90227	4.00064	2.0044	
AT1G04778	5.39033	4.71305	3.44018	3.02365	4.49047	4.58475	4.30177	3.85056	
AT1G04780	5.39033	4.71305	3.52209	3.06946	4.49047	4.66887	4.17271	3.85056	
AT1G04783	4.58651	9.81526	6.8394	7.37586	5.91926	4.08001	6.75377	1.74066	
AT1G04790	6.38329	4.84277	5.93841	4.71872	3.46991	8.62269	5.80738	4.32529	
AT1G04800	3.87726	3.80504	2.78491	3.06946	2.75552	4.24825	4.04366	3.48133	
AT1G04807	2.26961	4.45362	4.17736	3.39015	4.23533	3.57526	4.64591	4.64177	
AT1G04810	5.53218	7.22092	5.07836	4.21478	5.35795	3.91176	2.88218	5.1165	
AT1G04820	2.26961	4.02123	3.31732	4.71872	3.01066	4.37444	4.81798	4.90551	
AT1G04823	2.8843	5.14545	5.77459	2.10739	1.83701	2.60784	1.72071	3.21759	
AT1G04827	6.0523	6.22642	9.91099	4.35222	5.51104	3.07052	2.58106	5.90771	
AT1G04830	4.96478	5.18868	3.35827	3.02365	3.41888	4.20619	5.5923	2.21539	
AT1G04833	1.98591	6.13994	9.58336	4.44384	1.47982	4.33238	4.94703	2.74286	
AT1G04837	1.89135	7.95598	11.672	3.11527	2.60243	3.28083	2.27994	3.37583	
AT1G04840	2.26961	3.58884	5.20122	2.97783	4.43945	2.43959	2.40899	2.90111	
AT1G04850	2.0332	5.79403	5.48791	2.93202	3.21477	2.77609	6.02247	3.42858	
AT1G04860	3.82997	5.62107	7.04418	3.52759	2.85757	1.97691	3.91461	3.90331	
AT1G04863	1.89135	3.28617	4.9555	3.11527	2.9086	2.60784	2.45201	2.16264	
AT1G04870	1.65493	3.63208	6.55272	2.51971	2.19421	2.52371	3.01124	1.68792	
AT1G04880	2.83702	7.35064	12.4502	4.81035	1.88804	3.78557	3.61348	4.80001	
AT1G04887	2.8843	3.71856	5.11931	5.13104	2.39832	3.44908	4.86099	3.95606	
AT1G04890	2.83702	2.85378	2.49823	2.19902	1.78598	1.68248	2.49502	2.1099	
AT1G04900	4.35009	4.41038	3.07159	3.43596	2.95963	5.55217	4.43082	3.37583	
AT1G04910	3.97182	4.28066	2.90777	3.25271	3.16374	5.51011	4.25875	3.21759	
AT1G04917	6.43057	7.17768	5.36504	3.39015	1.32673	4.79506	6.36661	3.53408	
AT1G04920	4.25553	3.06997	7.98613	2.88621	3.01066	2.18722	3.14029	1.84616	
AT1G04923	3.26257	4.23743	2.12963	3.2069	1.22467	4.20619	3.69952	3.58682	
AT1G04930	3.12072	3.97799	4.99645	2.79458	3.82711	1.80866	2.40899	1.84616	
AT1G04933	2.3169	4.71305	3.03063	5.08522	1.9901	3.28083	6.10851	4.48353	
AT1G04940	3.26257	3.7618	7.57659	3.39015	3.31683	2.81815	3.01124	3.58682	
AT1G04945	3.26257	4.10771	3.89068	3.9399	5.71515	3.36495	4.34478	3.05935	
AT1G04950	3.35714	4.49686	3.80877	3.61921	5.71515	3.36495	4.55987	2.84836	
AT1G04953	5.39033	5.18868	3.48113	4.30641	5.71515	4.24825	4.21573	3.90331	
AT1G04960	5.53218	5.75079	6.96227	4.67291	0.969534	3.65939	5.33419	3.58682	
AT1G04970	4.6338	4.28066	3.84972	3.29852	2.50038	4.71093	4.17271	2.63737	
AT1G04973	4.01911	4.15095	12.2454	4.30641	2.50038	2.9864	4.94703	3.69232	
AT1G04977	5.53218	4.84277	3.72686	3.89409	3.36786	5.46805	6.79679	1.47693	
AT1G04980	4.06639	4.5401	3.35827	3.2069	2.44935	4.66887	4.12969	2.63737	
AT1G04985	5.2012	7.04796	4.58691	4.03153	2.19421	2.9864	6.40963	3.79781	
AT1G04990	1.84406	5.10221	5.77459	3.98572	2.9086	3.65939	3.31236	1.47693	
AT1G05000	3.49899	3.02673	2.37536	3.71084	2.85757	2.90227	3.52745	1.68792	
AT1G05005	4.01911	3.80504	4.38213	4.07734	3.31683	3.70145	4.64591	1.89891	
AT1G05010	4.53923	3.19969	1.55627	4.81035	3.67402	4.87918	3.18331	3.27034	
AT1G05020	2.22233	4.28066	3.44018	5.49754	4.18431	2.22928	3.52745	1.42418	
AT1G05027	3.82997	3.11321	2.12963	6.23054	2.39832	3.65939	5.07608	2.16264	
AT1G05030	2.93158	2.94025	1.55627	3.02365	2.14318	2.01897	2.79615	2.53188	
AT1G05035	2.45875	2.81054	2.94873	3.39015	5.00076	1.89279	2.88218	2.95385	
AT1G05040	3.92454	4.45362	3.31732	3.25271	5.56206	2.94433	3.48443	2.84836	
AT1G05043	4.53923	6.96148	12.4911	3.52759	2.9086	4.24825	4.25875	2.53188	
AT1G05055	3.4517	3.63208	3.72686	3.52759	3.92916	3.15464	4.51685	4.16704	
AT1G05060	3.07344	5.49136	7.53563	2.79458	3.57197	4.29031	2.1939	3.1121	
AT1G05061	3.40442	4.06447	7.12609	6.64286	3.11271	2.48165	2.58106	2.69012	
AT1G05065	3.40442	3.58884	8.60045	3.2069	1.42879	2.86021	2.66709	2.1099	
AT1G05067	2.3169	2.63758	2.08868	1.96995	2.24524	2.18722	2.62408	1.79341	
AT1G05070	3.26257	6.48586	5.8565	4.12315	4.18431	2.81815	3.91461	3.27034	
AT1G05080	4.30281	3.84827	1.63818	3.06946	2.44935	3.36495	3.91461	2.74286	
AT1G05083	5.86317	5.66431	5.73363	2.10739	4.18431	2.86021	4.43082	2.32089	
AT1G05085	4.39738	6.01023	5.20122	5.17685	3.57197	5.00537	4.64591	1.84616	
AT1G05087	2.26961	3.63208	2.37536	2.74877	1.93907	3.82763	2.62408	3.42858	
AT1G05090	1.74949	4.36714	2.37536	2.93202	1.88804	3.44908	3.91461	3.37583	
AT1G05093	3.59356	4.97249	2.08868	3.89409	3.11271	3.23877	3.26934	3.05935	
AT1G05100	4.82293	2.16195	3.72686	5.08522	4.79664	2.60784	4.47384	2.58462	
AT1G05120	2.6006	2.29167	3.93163	3.48177	3.36786	2.73402	1.93579	2.21539	
AT1G05133	1.70221	4.58334	3.72686	2.33645	2.80655	1.85072	1.84976	2.16264	
AT1G05135	2.50603	2.59434	3.39923	2.24483	1.73496	5.08949	1.89278	1.63517	
AT1G05140	3.12072	6.22642	3.97259	3.34434	3.2658	4.50062	3.87159	3.74507	
AT1G05147	4.6338	3.7618	4.99645	4.44384	3.92916	4.96331	5.8504	2.84836	
AT1G05150	3.12072	6.26966	3.89068	3.5734	3.2658	4.54269	3.87159	3.69232	
AT1G05153	1.74949	2.20519	2.33441	3.29852	1.37776	1.93485	2.66709	4.21979	
AT1G05157	5.01206	6.22642	4.13641	5.54335	1.88804	3.78557	3.05425	4.58902	
AT1G05160	3.30985	5.14545	3.93163	2.84039	3.72505	2.35547	3.09727	1.74066	
AT1G05163	6.99798	5.40488	7.78136	3.5734	3.2658	3.99588	5.03307	3.42858	
AT1G05167	2.12776	1.68632	2.12963	2.79458	1.78598	2.39753	2.62408	2.37363	
AT1G05170	4.25553	5.36164	6.92131	4.90197	4.38842	4.08001	3.48443	1.89891	
AT1G05180	3.82997	5.79403	6.96227	3.66503	5.20487	4.66887	3.69952	2.26814	
AT1G05183	2.12776	4.79953	15.6037	5.08522	3.41888	3.15464	2.32295	1.68792	
AT1G05187	3.59356	7.04796	18.8391	7.55912	6.27646	4.12207	4.17271	2.69012	
AT1G05190	3.02615	2.5511	3.64495	1.32857	2.19421	2.3134	3.44141	2.79561	
AT1G05200	6.66699	3.89151	3.56304	3.89409	2.70449	3.5332	4.34478	2.84836	
AT1G05205	7.28168	4.28066	3.35827	3.80246	2.70449	3.70145	4.51685	2.84836	
AT1G05210	1.32394	6.26966	4.58691	4.81035	5.35795	2.48165	2.40899	5.1165	
AT1G05213	1.56036	2.81054	4.58691	2.1532	3.623	2.35547	1.67769	1.47693	
AT1G05220	4.11368	5.70755	3.604	3.11527	3.11271	2.69196	6.06549	1.89891	
AT1G05230	4.06639	5.36164	3.93163	3.25271	2.80655	2.60784	6.10851	1.63517	
AT1G05240	1.18209	1.7728	1.43341	2.24483	1.22467	1.89279	1.67769	1.16044	
AT1G05250	1.93863	3.06997	1.96582	2.38227	4.84767	1.51423	3.35538	3.1121	
AT1G05260	2.97887	5.27516	3.07159	2.79458	3.52094	3.44908	2.71011	2.74286	
AT1G05267	4.49194	6.65881	9.21477	3.98572	3.82711	11.4408	4.68892	3.58682	
AT1G05270	2.64788	6.01023	2.82586	2.51971	4.43945	3.40701	2.9252	3.27034	
AT1G05277	1.60764	4.84277	6.67559	2.38227	1.68393	5.00537	4.34478	2.37363	
AT1G05280	1.13481	2.72406	3.35827	2.74877	4.13328	3.36495	3.52745	2.37363	
AT1G05290	4.39738	2.98349	3.39923	3.66503	0.969534	2.48165	2.79615	3.85056	
AT1G05291	3.49899	2.85378	1.51532	3.80246	3.67402	3.07052	5.07608	3.0066	
AT1G05300	2.45875	1.90252	2.29345	2.10739	1.6329	1.59835	1.89278	3.16484	
AT1G05310	2.64788	2.33491	3.35827	3.66503	0.714394	1.51423	3.31236	2.21539	
AT1G05317	1.13481	2.16195	1.39245	3.2069	1.83701	1.80866	1.07544	1.58242	
AT1G05320	1.51308	2.98349	4.70977	2.70296	2.60243	3.15464	3.87159	1.79341	
AT1G05327	2.78973	5.57784	4.9555	4.21478	2.39832	2.52371	1.93579	3.58682	
AT1G05330	3.21529	2.33491	2.74395	2.93202	3.52094	2.43959	2.06485	1.42418	
AT1G05340	2.78973	2.29167	2.62109	2.79458	3.52094	2.35547	2.15088	1.42418	
AT1G05347	2.78973	5.23192	6.34795	5.08522	2.9086	4.08001	4.12969	2.42638	
AT1G05350	3.35714	4.66982	3.48113	3.5734	2.75552	3.11258	5.16212	2.47913	
AT1G05360	3.40442	2.29167	1.96582	2.24483	1.68393	1.59835	3.61348	1.95165	
AT1G05370	1.79678	2.16195	1.59723	2.42808	2.09215	1.72454	2.32295	1.68792	
AT1G05380	4.11368	6.91825	6.26604	4.39803	3.67402	3.44908	3.82857	4.80001	
AT1G05383	2.69517	2.37815	2.703	2.97783	3.72505	2.18722	3.39839	2.47913	
AT1G05385	4.11368	7.00472	6.26604	4.39803	3.67402	3.40701	3.87159	4.74727	
AT1G05397	3.78269	5.23192	4.13641	3.11527	2.04112	3.99588	6.23756	3.16484	
AT1G05400	5.43762	6.74529	2.98968	4.07734	4.28636	3.57526	4.81798	3.16484	
AT1G05410	5.53218	6.3129	3.07159	3.98572	3.2658	3.36495	4.55987	2.79561	
AT1G05420	2.74245	2.03223	2.58013	3.16108	4.18431	1.80866	2.9252	1.79341	
AT1G05430	1.60764	4.62658	2.00677	3.34434	2.19421	2.77609	3.44141	2.05715	
AT1G05440	2.45875	5.36164	7.45372	2.93202	3.31683	3.91176	2.36597	2.79561	
AT1G05450	2.64788	4.41038	3.39923	2.38227	3.92916	3.32289	2.75313	2.84836	
AT1G05453	2.97887	5.49136	9.00999	3.98572	4.03122	2.69196	1.89278	1.89891	
AT1G05460	1.93863	4.71305	3.07159	2.19902	3.67402	3.44908	2.83917	2.63737	
AT1G05470	2.17505	2.5511	2.29345	1.64926	4.13328	2.3134	2.62408	3.37583	
AT1G05487	3.87726	2.7673	2.17059	3.02365	1.93907	2.52371	1.72071	2.26814	
AT1G05490	5.39033	4.97249	5.44695	4.03153	4.18431	2.9864	4.30177	4.06155	
AT1G05500	4.68108	5.96699	3.39923	3.61921	5.51104	4.45856	5.42022	3.05935	
AT1G05503	1.18209	4.75629	2.86682	3.2069	4.74561	3.61732	4.08668	1.95165	
AT1G05510	4.87021	6.13994	4.0545	3.80246	4.59253	5.6363	5.80738	2.47913	
AT1G05520	4.96478	6.18318	4.09545	4.53547	4.18431	5.6363	5.67833	2.47913	
AT1G05523	1.84406	3.32941	3.76782	2.29064	2.19421	2.14516	1.72071	2.58462	
AT1G05530	1.89135	4.02123	3.07159	2.47389	1.42879	3.07052	3.61348	3.42858	
AT1G05540	2.93158	4.49686	3.27636	2.88621	1.68393	2.43959	3.22632	2.53188	
AT1G05543	2.97887	2.72406	2.53918	4.03153	1.6329	2.73402	4.04366	3.32309	
AT1G05550	3.40442	4.10771	4.21832	2.88621	2.55141	2.77609	2.9252	3.1121	
AT1G05557	3.21529	2.33491	2.86682	2.88621	2.04112	3.11258	4.3878	2.0044	
AT1G05560	3.30985	3.06997	4.38213	2.29064	1.73496	3.15464	1.93579	4.37803	
AT1G05562	2.55332	4.5401	3.23541	3.25271	4.18431	3.44908	2.32295	2.05715	
AT1G05570	1.84406	5.62107	3.56304	3.34434	3.41888	3.23877	2.1939	2.47913	
AT1G05575	3.40442	5.83727	2.2525	5.26847	1.9901	5.51011	4.00064	2.63737	
AT1G05577	4.01911	5.5346	6.14318	4.26059	2.70449	2.90227	1.84976	3.79781	
AT1G05580	1.46579	3.37264	3.07159	2.24483	2.80655	3.65939	3.61348	4.06155	
AT1G05590	2.93158	6.57233	8.84618	5.08522	4.18431	3.49114	3.05425	2.21539	
AT1G05600	3.168	3.32941	3.52209	2.38227	0.663365	2.56578	2.49502	2.84836	
AT1G05610	3.168	3.28617	3.64495	2.42808	0.663365	2.39753	2.49502	3.21759	
AT1G05615	1.04024	3.41588	3.03063	2.29064	3.06169	3.19671	3.01124	2.84836	
AT1G05620	3.87726	3.71856	3.31732	2.79458	3.11271	2.86021	2.27994	1.68792	
AT1G05630	2.0332	5.23192	2.29345	4.67291	2.75552	4.24825	5.46324	3.74507	
AT1G05640	1.56036	5.5346	2.58013	4.71872	2.55141	4.20619	4.73194	3.58682	
AT1G05650	2.41146	3.50236	2.58013	2.24483	0.408225	2.43959	2.40899	2.53188	
AT1G05660	2.78973	2.81054	1.96582	2.79458	1.12262	2.18722	1.89278	1.89891	
