ID	H3_WT	H3_atx45	H3_atx3-1	H3_atx3-145	K4me2_WT	K4me2_atx45	K4me2_atx3	K4me2_atx3-145	K4me3_WT	K4me3_atx45	K4me3_atx3	K4me3_atx3-145	
AT2G05900	9.30897	9.99444	9.05649	9.28617	6.32461	5.77408	5.29723	5.09082	3.48806	3.70184	5.39864	4.38366	
AT2G05910	8.98091	9.36188	8.54143	8.39014	8.20489	5.37587	9.02937	6.39312	5.15159	5.42511	7.58381	5.93083	
AT2G05914	14.4761	14.7176	13.0482	15.314	6.95137	5.97319	5.59821	6.74829	5.79554	4.40391	6.49122	7.09122	
AT2G05915	7.46358	6.57862	6.95332	8.06431	3.24777	3.45118	3.00979	4.0253	2.89777	2.10622	3.02067	3.80347	
AT2G05920	27.8449	29.2664	30.5603	29.6099	39.4861	50.4403	39.5487	54.5191	111.242	129.181	84.9001	119.97	
AT2G05930	33.2991	31.9653	33.6936	28.9582	14.2446	14.3357	12.5809	14.3253	13.04	10.7864	16.7744	13.8601	
AT2G05935	36.0466	40.3573	34.2515	35.8006	18.2901	20.9062	11.4372	21.3104	16.5817	12.4458	25.7721	18.6306	
AT2G05940	15.8704	16.1092	15.7094	16.1286	34.244	24.7555	32.3252	22.7903	52.2672	35.2951	34.9626	36.552	
AT2G00430	12.8357	14.0428	14.3359	12.1372	7.4072	5.90682	5.23704	6.33392	5.63455	3.95714	9.06201	6.83335	
AT2G05950	6.80744	7.25335	6.69579	7.16827	3.47568	2.45564	2.58842	2.54541	2.84411	1.72327	3.66336	2.32076	
AT2G05960	48.9644	47.2733	50.8193	45.4534	21.139	22.0344	16.2529	22.3167	20.8747	13.9138	25.7078	19.9843	
AT2G05970	10.1702	8.4763	8.67019	7.24973	5.35597	5.97319	6.44095	4.79484	4.18567	2.87212	6.49122	3.739	
AT2G05980	42.6901	37.4897	36.2689	38.7331	109.683	82.8282	122.98	30.0121	24.4701	19.4027	29.4354	16.4387	
AT2G05985	10.6623	10.7535	9.57155	9.77492	7.97698	7.63241	7.58467	5.44599	6.7078	3.57419	8.16223	5.67297	
AT2G05990	24.6052	25.7663	23.0919	23.5413	27.6915	26.1493	23.4764	30.6041	29.5143	35.6781	30.0781	31.2658	
AT2G05995	9.63704	10.0366	7.98344	10.508	7.00835	7.16783	8.36722	5.91956	4.93694	4.46774	7.84088	3.739	
AT2G06000	20.2583	19.9045	18.7997	19.9571	21.5948	25.6183	19.2025	25.5133	36.2758	40.3373	31.8134	38.6794	
AT2G06002	6.06929	6.87381	6.48118	5.98714	3.13381	3.71665	2.9496	3.49254	2.95143	2.87212	4.88449	1.80504	
AT2G06005	24.1131	22.8143	23.3923	25.4962	28.6032	30.9278	28.7736	29.3018	29.89	34.4654	25.3222	21.0802	
AT2G06010	13.1228	13.7898	13.4774	14.4995	12.8201	15.5967	13.9052	19.0018	24.4164	28.2106	21.6588	20.0488	
AT2G06020	15.3373	15.1393	14.2071	13.522	10.1422	7.89788	6.74193	8.22818	7.83471	6.06336	10.2189	9.02518	
AT2G06025	23.1699	24.7963	20.6454	23.0932	38.0616	32.1888	40.8128	24.5662	55.2186	49.9748	41.6467	39.2595	
AT2G06040	31.2486	28.6339	27.8562	27.8178	40.0558	55.5507	42.9798	60.4387	33.4317	38.5502	31.4278	33.9089	
AT2G06045	3.36271	3.96404	3.73419	3.99142	3.19079	2.98659	2.58842	3.19656	2.95143	1.97857	2.9564	2.2563	
AT2G06050	20.0533	22.477	19.9157	21.9936	28.3183	28.9368	30.2785	26.638	26.2409	35.1675	25.7078	28.8806	
AT2G06060	14.4351	14.0007	15.0226	13.1961	7.17928	8.03062	4.99625	7.39944	5.95653	5.42511	9.38335	7.28461	
AT2G06070	30.9206	32.9353	32.363	30.2615	14.4155	15.1984	8.96918	14.6213	11.0545	9.06312	16.5173	11.4104	
AT2G06080	14.4761	15.0127	15.1514	13.6849	5.69784	6.83598	4.69527	5.62358	5.04427	3.31889	8.16223	5.02832	
AT2G06090	3.81381	3.75319	2.87576	2.93247	1.76633	1.79196	0.963133	1.3615	1.2879	0.957372	2.89213	1.67611	
AT2G06095	8.57082	9.40405	8.32682	8.22722	3.81756	4.18123	2.9496	3.90691	4.77595	3.06359	5.59145	4.31919	
AT2G06100	34.9394	34.8329	34.8095	31.687	11.7945	13.0746	8.84879	12.3127	8.90796	9.06312	14.3321	12.6353	
AT2G06110	43.1822	44.6165	46.6559	39.7513	14.2446	16.924	11.4372	14.4437	15.3474	13.9776	16.3887	15.4717	
AT2G06120	19.7252	22.0974	19.9157	20.5273	7.74907	7.36693	4.87586	8.93853	7.51274	5.99953	10.6687	7.09122	
AT2G06125	3.73179	4.30141	3.04744	3.86924	1.70935	1.79196	1.32431	1.83506	1.93185	1.14885	1.92809	1.41824	
AT2G06130	19.7662	22.3926	21.6326	17.4727	9.62936	9.95531	5.35743	7.69542	7.94204	7.27603	11.6328	8.89625	
AT2G06140	26.5326	26.8205	24.5083	27.2476	8.88864	10.8845	6.74193	10.0632	8.58598	6.38248	12.7254	10.1856	
AT2G06105	41.9109	40.526	40.8186	38.3258	13.7888	14.8002	10.4741	15.8644	14.8108	10.7226	18.7024	13.6022	
AT2G06150	43.1001	42.8032	43.9089	38.1629	14.1307	15.5303	10.8352	15.6276	13.2546	10.7226	18.1883	13.9246	
AT2G06160	38.3841	41.4959	40.2606	37.1854	10.9399	16.7913	9.51094	13.1414	11.7521	10.7864	15.2962	16.0519	
AT2G06165	9.92411	10.7957	10.988	8.7567	3.93151	4.71218	2.40783	3.49254	3.86369	2.29769	6.04134	4.25473	
AT2G06166	5.24911	5.86172	6.73871	5.17256	2.50705	2.1238	1.14372	2.07184	1.93185	1.46797	4.04898	1.61164	
AT2G06170	33.094	31.375	31.4616	27.1661	12.6492	13.0083	9.27016	11.7799	11.5911	9.95667	18.3168	11.4104	
AT2G06180	49.5385	52.0807	51.0769	45.8199	14.5295	19.2469	11.3168	16.2788	14.9181	12.5735	21.8516	16.8255	
AT2G06190	10.3752	10.121	11.7606	8.55305	3.93151	4.44671	2.8292	4.14369	3.81003	3.38271	6.16988	3.99687	
AT2G06200	10.0061	11.0909	10.7304	9.85637	23.4181	17.2559	28.6532	20.7184	11.6447	11.1693	11.1186	12.8287	
AT2G06210	59.0115	57.5629	59.7471	55.0246	40.5686	44.1352	37.5622	48.5996	53.0721	52.6555	51.0943	56.2785	
AT2G06220	24.7693	23.4469	23.1348	23.5413	8.54677	10.6854	6.80213	8.87933	7.94204	7.14838	13.1753	8.50946	
AT2G06230	4.75701	5.94606	4.76431	3.99142	1.53842	2.1238	2.16705	1.71667	1.60987	1.46797	2.50651	1.74057	
AT2G06235	5.00306	6.45211	4.85016	5.25402	2.16518	3.11933	1.14372	2.30863	2.30748	1.78709	3.85617	1.54717	
AT2G06240	26.4096	25.2602	27.7274	23.8264	10.9968	11.4154	6.32056	10.1224	9.76656	7.9781	16.6458	8.31606	
AT2G06245	11.0313	9.82576	8.62727	9.08253	2.96288	3.38481	2.46803	3.9661	3.70271	3.19124	5.59145	2.83649	
AT2G06250	23.744	25.8506	25.4526	21.7085	5.69784	9.29163	5.41762	8.52416	6.54681	5.29746	9.7047	6.44656	
AT2G06255	8.40678	8.34979	7.68299	7.94212	12.0794	6.17229	10.3537	6.80749	10.0349	3.70184	11.3114	5.8019	
AT2G06260	23.2929	23.3204	23.9932	23.134	10.7689	10.6854	5.95939	8.87933	6.92245	7.02073	13.4966	9.60537	
AT2G06270	17.3877	16.7417	14.8509	16.7803	7.06533	8.4952	4.3341	7.57703	7.08344	4.53156	11.3114	5.8019	
AT2G06280	10.0881	9.1932	8.71311	8.26795	3.93151	3.78302	2.04666	3.9661	2.84411	2.36152	4.69168	2.70756	
AT2G06285	6.6024	6.78947	7.12501	7.33119	3.01986	3.65028	2.40783	2.95978	2.36115	1.91474	4.11325	2.38523	
AT2G06290	104.859	111.288	109.279	99.0932	36.2383	40.1531	27.7503	41.6145	35.6318	29.87	51.6084	34.6825	
AT2G06296	7.95569	7.63289	6.48118	7.90139	3.98849	3.11933	1.26411	2.6046	2.89777	2.17004	5.07729	1.67611	
AT2G06303	10.2932	9.31971	9.78616	10.1822	3.81756	3.78302	1.80587	4.26208	3.48806	2.10622	4.49887	3.28775	
AT2G06310	56.428	59.2076	57.9014	56.328	19.6006	21.3707	14.5072	19.8305	19.0502	14.1691	28.2143	17.6636	
AT2G06330	29.4853	30.6159	28.8434	28.9582	8.77468	12.1455	6.26036	10.596	9.82022	7.2122	13.4323	7.67141	
AT2G06335	13.7379	11.3861	12.2327	11.3633	4.33036	4.91129	3.25057	5.50519	3.91736	2.36152	5.84853	3.41668	
AT2G06340	27.5168	30.4472	25.6243	25.2519	8.48979	9.02615	5.7788	8.93853	8.96162	7.27603	13.0467	7.92927	
AT2G06350	60.2008	63.4668	60.4767	62.03	21.9367	25.8174	14.9888	22.3167	19.9088	19.1474	32.3918	19.8554	
AT2G06370	4.716	5.06048	3.90588	5.17256	1.93727	2.19017	1.80587	2.24943	1.66353	1.59562	1.86382	1.41824	
AT2G06380	7.13551	4.97614	6.78163	5.45766	2.67799	1.85833	1.32431	2.42702	2.68312	1.34032	2.50651	1.22485	
AT2G06390	4.14188	4.72311	5.70859	4.72454	0.968633	1.59285	2.16705	1.59828	1.23424	1.14885	2.3137	1.54717	
AT2G06400	44.5354	43.3936	41.6341	39.5477	16.3528	17.6541	11.979	16.042	14.2742	10.6587	20.3734	15.7296	
AT2G06265	5.53617	5.69304	5.36522	5.66131	2.45007	2.32291	1.62529	2.36782	1.82452	0.574423	3.40629	2.0629	
AT2G06410	38.2611	38.9235	35.4534	32.4609	10.655	14.1365	10.2935	12.6087	11.8594	10.212	16.0674	10.9592	
AT2G06420	18.6179	18.6394	17.2975	16.9839	6.15367	7.4333	4.93606	6.6299	6.38583	4.34009	8.03369	6.76889	
AT2G06430	31.4947	30.9954	30.5603	29.4062	12.4783	16.8577	10.0527	14.5029	12.074	10.212	20.6948	13.989	
AT2G06440	28.132	30.3629	26.7832	27.9807	12.1364	14.3357	9.93231	14.6213	14.0059	8.42487	17.9955	10.8302	
AT2G06450	16.5675	17.1213	16.6536	15.1511	6.78043	7.69878	4.51469	6.6299	7.08344	3.95714	10.733	5.9953	
AT2G06460	24.8923	22.7721	19.4435	22.1972	7.06533	9.15889	5.65841	6.39312	6.01019	5.99953	8.93347	6.76889	
AT2G06470	89.8501	88.727	88.5475	77.792	24.7286	31.7243	23.9579	28.5915	27.4752	20.8707	39.0759	26.4309	
AT2G06480	11.1134	9.9101	9.14233	10.1822	2.9059	4.31397	2.52822	3.43334	2.89777	2.68064	3.92044	2.83649	
AT2G06425	9.26797	10.0788	8.36974	8.67524	3.36173	3.51754	2.58842	3.9661	3.05876	2.61682	4.94875	4.38366	
AT2G06490	25.3024	25.3446	24.0362	22.2787	8.77468	9.68984	6.62154	10.1224	7.40541	6.44631	11.9541	9.79877	
AT2G06500	19.8482	17.8382	18.1559	19.2647	8.60374	8.95978	6.07978	8.99772	8.10302	5.16981	14.075	8.76732	
AT2G06510	20.9144	22.6456	23.6928	24.6409	35.7825	44.7325	39.8496	49.7243	45.5594	46.6559	33.7415	40.4199	
AT2G06520	6.47937	6.83164	5.75151	6.19078	5.86878	5.90682	7.2235	6.92588	33.539	36.5716	23.137	35.4561	
AT2G06530	12.2206	12.9464	12.619	12.9518	11.7376	13.5392	9.27016	11.9575	24.3627	25.2746	19.7307	23.6589	
AT2G06540	63.2764	63.1716	61.1205	57.0611	19.6576	24.8219	15.7713	20.9552	18.5672	17.3603	31.5563	21.3381	
AT2G06541	16.0344	16.9526	14.8938	15.1918	7.17928	7.76514	4.51469	6.57071	7.08344	4.59539	9.89751	6.12423	
AT2G06550	9.8831	9.82576	10.6875	7.45337	3.87453	3.38481	2.34764	3.43334	3.11242	3.19124	4.75595	2.70756	
AT2G06555	9.14494	10.88	11.5459	10.2637	3.13381	4.51308	2.8894	3.19656	4.66863	3.38271	3.47056	3.09435	
AT2G06560	50.1946	46.8094	47.0851	49.5262	79.4279	69.8199	78.6157	26.934	21.3576	17.3603	28.4071	23.2076	
AT2G06562	15.6653	13.6211	13.1341	14.5809	6.6095	6.17229	4.45449	5.2684	5.4199	5.23363	7.96942	4.77045	
AT2G06565	7.01249	6.91599	6.13781	6.47588	2.50705	2.05743	1.98646	2.13104	2.30748	1.59562	2.44224	1.8695	
AT2G06570	28.7061	29.4773	26.5256	27.6141	11.1678	11.6145	7.1633	10.892	11.4301	7.53133	15.489	10.379	
AT2G06580	34.1602	36.3933	32.1484	32.9089	12.4213	13.3401	11.3168	13.8518	12.2887	10.5949	18.1883	12.6353	
AT2G06590	20.7504	21.0853	18.9714	19.672	6.38158	9.22526	4.99625	7.51784	7.72739	5.23363	10.9258	6.96228	
AT2G06600	33.012	30.8267	30.8178	28.5916	11.3957	13.9374	8.54781	12.3719	11.2154	7.78663	14.2678	12.3774	
AT2G06610	8.40678	8.26545	7.38254	6.9239	3.47568	2.85386	2.22725	2.24943	3.38073	1.59562	4.4346	3.99687	
AT2G06620	10.0471	11.133	9.70031	9.00107	2.62101	3.51754	1.62529	3.67012	1.77086	2.55299	3.08494	3.80347	
AT2G06630	10.7853	11.4704	9.74323	10.9561	3.47568	4.97766	3.37097	5.3276	2.68312	2.36152	4.30606	3.99687	
AT2G06640	11.2364	10.7535	12.0181	11.0375	3.93151	3.45118	3.00979	2.95978	3.00509	3.31889	5.20583	3.48114	
AT2G06645	17.9208	17.6273	19.3148	19.4684	6.66648	7.89788	6.07978	7.34025	7.08344	6.12718	8.48358	6.63996	
AT2G06650	34.5293	34.7908	35.668	34.9861	12.8771	13.8047	9.39055	13.1414	11.5911	11.9991	16.2602	12.0551	
AT2G06660	6.19231	7.00033	7.64007	6.96463	6.55252	4.84492	6.38076	2.95978	2.79045	1.91474	3.72763	3.86794	
AT2G06667	4.2239	4.34358	4.12049	3.21758	1.25353	1.65922	0.902937	0.947129	2.1465	0.638248	1.34966	0.838053	
AT2G06670	22.0217	21.7601	21.5896	21.0975	8.77468	10.4199	4.75547	8.64255	8.53232	6.31866	9.06201	8.76732	
AT2G06680	25.5484	27.5374	24.4225	24.3151	10.541	9.88895	6.32056	10.1224	8.31767	7.40368	16.0674	8.50946	
AT2G06690	9.51402	9.02452	8.36974	9.0418	3.7036	4.64581	2.34764	3.9661	3.70271	2.36152	5.97707	3.99687	
AT2G06700	12.5897	12.3982	13.3916	11.119	3.7036	5.04403	2.8894	4.73564	3.91736	3.82949	4.69168	4.44813	
AT2G06710	23.2929	24.5011	22.2335	22.686	6.72346	10.3535	6.20017	7.22186	6.76146	6.7016	12.6611	6.44656	
AT2G06715	23.0469	23.4047	23.1777	23.8671	9.5154	8.89341	6.56134	9.53048	8.21035	5.74423	10.4117	7.92927	
AT2G06720	33.012	35.1281	32.7922	33.1125	11.9085	12.2782	8.18663	10.4184	9.98121	8.93547	14.2036	9.54091	
AT2G06740	32.1508	31.628	30.3457	29.9764	10.2561	12.0127	7.76526	12.0167	12.9326	7.33985	15.5532	11.4104	
AT2G06750	18.5769	17.796	19.1002	17.6763	7.4072	7.23419	6.07978	5.74197	5.90286	4.72304	12.2755	5.93083	
AT2G06760	36.3337	42.1285	37.4707	36.7374	14.4725	15.1321	10.7751	14.1477	12.9326	11.8076	19.4737	14.6337	
AT2G06770	16.7315	15.8983	16.4819	15.0697	4.5013	6.50414	4.87586	6.03795	4.45398	4.59539	5.46291	5.09278	
AT2G06675	7.13551	5.81955	7.21085	6.39442	1.93727	3.45118	1.80587	2.36782	1.77086	1.46797	2.37797	2.64309	
AT2G06775	6.02828	6.49428	6.09489	6.80171	2.16518	3.51754	1.56509	2.01265	1.66353	2.29769	2.89213	2.44969	
AT2G06780	29.4853	30.0255	31.1183	29.1618	11.2817	13.7383	9.33035	10.5368	11.2691	7.27603	14.782	10.25	
AT2G06790	26.5326	24.9228	24.6371	23.6227	10.4271	10.8181	5.47782	11.0696	9.87388	7.02073	14.5249	9.28305	
AT2G06800	29.8133	33.0196	30.9036	27.7771	12.1934	12.0791	7.34389	10.5368	10.1422	7.85045	13.8822	9.79877	
AT2G06810	23.785	23.6577	23.564	23.9485	8.43281	10.6854	7.34389	11.2472	9.12261	5.99953	11.6971	8.76732	
AT2G06820	12.0976	13.7055	12.4044	11.7706	3.58964	4.31397	3.06999	3.67012	4.29299	2.55299	5.39864	3.35221	
AT2G06822	3.36271	3.92187	2.87576	3.25831	1.65237	1.65922	0.72235	1.00632	1.01959	0.702073	2.89213	1.93397	
AT2G06830	49.0464	50.0987	46.5272	47.4491	16.2958	19.3133	10.6547	16.042	17.5476	12.1905	21.9159	15.2139	
AT2G06840	49.7846	55.7918	52.4504	46.3087	21.139	19.9106	12.5809	20.1265	15.0255	15.1265	26.3505	17.2768	
AT2G05015	12.0566	11.0065	11.1597	10.06	3.24777	4.84492	2.58842	4.32128	3.54172	2.36152	4.94875	4.1258	
AT2G06845	32.1098	30.9533	33.0927	29.1211	9.57238	13.5392	7.04291	10.596	10.3568	8.10575	13.3681	10.9592	
AT2G06850	14.9682	15.6875	15.7523	15.4362	20.6832	15.5303	19.7442	17.8179	30.6412	29.5509	24.3582	37.519	
AT2G06860	60.3648	60.6414	61.3352	56.4501	23.1902	25.6183	15.1092	24.507	23.4505	18.573	33.4202	20.3067	
AT2G06870	42.6901	45.0804	45.54	39.5884	14.8144	16.0612	10.1129	16.5748	14.2742	10.212	22.4943	12.184	
AT2G06875	10.0471	9.27754	10.1295	10.0193	4.5013	5.11039	1.80587	4.38047	4.29299	2.74447	5.9128	3.86794	
AT2G06880	28.7061	28.8869	28.2425	29.3655	12.6492	12.0791	7.2235	12.1351	10.9471	8.04193	15.6818	10.1211	
AT2G06885	30.7155	26.694	26.4827	25.9035	10.2561	10.2872	7.58467	10.3592	9.87388	8.42487	13.818	9.9277	
AT2G06890	47.8982	44.237	46.2696	42.806	14.9283	17.6541	12.3401	16.5748	13.7376	12.3182	23.9725	14.3758	
AT2G06900	23.785	25.1337	19.4865	22.1972	7.63511	10.4199	5.59821	9.64888	9.60557	5.93571	13.3038	8.70286	
AT2G06902	10.3752	9.99444	10.0866	9.16398	3.19079	4.2476	2.8894	3.9661	3.91736	2.42534	6.55549	3.80347	
AT2G06904	14.353	14.8019	16.0527	13.9293	4.67223	5.17676	3.67194	4.38047	3.70271	4.40391	5.59145	5.09278	
AT2G06906	11.1954	12.2295	10.2154	10.9968	3.58964	4.11486	2.9496	4.79484	3.54172	2.68064	3.92044	3.86794	
AT2G06908	16.0754	16.9948	17.1258	15.0289	5.64086	5.97319	4.39429	4.20288	3.97102	5.55276	6.68403	5.35064	
AT2G06910	22.6368	24.8807	22.1905	22.2787	8.83166	10.6854	5.65841	9.47129	6.7078	6.25483	11.9541	9.60537	
AT2G06912	11.9335	11.5548	11.0738	10.1822	3.47568	3.65028	2.9496	4.73564	4.88328	2.36152	5.52718	3.28775	
AT2G06914	8.61183	7.67506	6.05196	6.6388	2.73496	2.85386	1.3845	2.48621	2.41481	1.85092	3.40629	1.99843	
AT2G06917	8.69384	9.10886	9.18525	9.3269	3.7036	3.91576	2.34764	4.20288	3.54172	2.17004	3.27775	3.02988	
AT2G06920	57.2071	57.3942	55.4549	53.5991	18.2901	18.9815	13.7246	19.1794	18.1916	16.2115	27.6359	16.5677	
AT2G06922	10.0061	9.53056	7.8976	7.98285	4.33036	2.85386	2.04666	2.95978	3.11242	3.57419	7.00538	3.9324	
AT2G06925	8.9399	8.30762	8.84188	9.36763	12.1364	9.68984	13.845	8.58336	13.5229	11.1693	9.83324	9.02518	
AT2G06930	43.5102	44.1105	39.9172	41.5841	15.6121	16.3267	14.447	18.2914	14.0059	13.1479	23.9083	14.3114	
AT2G06940	10.9083	13.2838	11.3313	9.65273	4.72921	6.57051	2.8894	4.14369	4.50764	2.29769	6.55549	3.54561	
AT2G05035	1.72237	1.729	1.71687	1.42551	3.24777	1.85833	2.34764	1.12472	0.912261	0.765898	2.18516	1.22485	
AT2G05045	3.40372	3.03629	3.9488	3.33976	9.80029	5.3095	12.8217	3.37415	1.87818	1.2765	2.69932	1.09592	
AT2G06950	45.2736	48.4119	47.0851	49.2004	70.8812	61.7893	81.3245	59.1364	36.0075	42.8264	40.9397	47.8979	
AT2G06960	13.2458	11.1752	13.5203	11.2412	6.21065	5.3095	2.70881	5.68277	5.4199	3.12742	8.09796	5.15725	
AT2G06965	27.8859	26.5253	25.4955	24.4373	10.1422	10.5526	7.40409	11.0696	8.80063	7.78663	12.0827	8.96072	
AT2G06967	36.9898	37.1102	32.878	34.7417	12.4783	14.2029	8.608	14.8581	14.5425	10.7226	16.0031	11.3459	
AT2G06973	3.69078	3.45799	4.80723	4.15434	1.42446	1.85833	0.782546	1.83506	1.34156	1.59562	1.54247	0.902518	
AT2G06980	32.3149	31.9232	32.2771	29.9357	11.6806	12.8092	8.42741	12.5495	11.5911	8.2334	17.8669	10.8302	
AT2G06983	3.19868	3.96404	3.04744	3.38049	3.19079	2.45564	1.5049	1.83506	0.912261	1.0212	3.34202	1.22485	
AT2G05065	1.3943	2.53024	1.93148	2.48446	1.53842	1.72559	0.72235	1.12472	0.697611	0.765898	1.34966	0.709122	
AT2G06985	3.11666	1.89768	1.75979	2.24008	2.05122	0.929163	1.02333	1.3615	1.12691	0.765898	1.34966	0.966984	
AT2G00440	8.36577	7.33769	7.85468	7.12754	4.55827	4.44671	4.99625	4.14369	3.64904	2.87212	5.39864	3.54561	
AT2G06990	52.3681	51.406	49.1454	49.5262	54.6993	61.192	51.949	63.28	68.4196	70.0158	62.9842	65.0458	
AT2G07000	3.73179	3.62668	4.29217	3.29903	8.83166	3.98213	10.5343	2.723	4.02468	2.61682	3.98471	3.15881	
AT2G07010	46.1758	44.1527	44.5957	39.9142	20.6832	20.4416	16.3131	18.5282	18.5672	14.935	23.7155	19.0174	
AT2G07020	26.2456	26.3567	23.6928	24.7631	11.2248	9.62347	7.94585	9.82646	9.7129	7.27603	15.8746	10.6368	
AT2G07030	11.4414	10.5848	10.9021	10.9561	5.41295	4.84492	3.37097	4.26208	3.32707	3.57419	6.36268	4.19026	
AT2G07040	25.9585	23.7421	25.3238	25.6592	10.9399	9.358	7.88565	11.9575	9.87388	8.61635	13.1753	8.70286	
AT2G07042	14.4351	15.3501	13.3916	13.7663	25.0705	17.1231	26.2454	8.76094	18.4599	11.2332	17.6741	11.1525	
AT2G07050	46.0118	45.6708	45.1107	48.2229	31.3381	35.7064	32.5659	43.4495	64.9852	66.6331	54.8862	60.3398	
AT2G05075	2.95263	4.00621	3.21913	3.29903	4.38734	3.1857	4.15351	2.01265	5.90286	3.12742	7.26246	2.77202	
AT2G07070	26.6557	26.1036	23.607	24.2336	11.4527	10.8181	8.00604	9.2937	9.7129	7.02073	12.2755	9.28305	
AT2G07080	54.7056	72.154	81.2079	166.174	364.491	385.403	137.487	356.89	352.616	141.117	650.665	282.166	
AT2G07090	6.35635	6.83164	6.5241	6.10932	3.41871	2.25654	1.80587	2.42702	2.52213	2.17004	3.59909	2.12736	
AT2G07100	33.135	34.2004	35.11	31.3205	11.7376	13.8047	10.9556	12.2535	11.0545	10.2758	14.7177	13.3444	
AT2G00450	4.96205	4.68094	4.85016	4.72454	2.50705	1.79196	1.86607	2.13104	1.82452	1.0212	2.63505	1.48271	
AT2G07110	6.52038	6.53645	5.23645	6.43515	2.73496	3.25207	1.68548	1.83506	1.98551	1.78709	3.08494	1.74057	
AT2G07120	13.9019	14.0007	12.4902	12.4223	5.12806	5.77408	4.39429	5.62358	4.45398	4.02096	5.14156	4.51259	
AT2G07130	12.4256	11.9765	11.5459	11.3633	17.3214	15.1321	17.3966	8.28738	5.58089	4.59539	7.00538	5.9953	
AT2G07140	20.7094	20.2419	21.1604	21.0975	17.7773	17.1895	15.6509	12.3127	8.8543	7.65898	12.7896	9.34751	
AT2G05085	2.54254	2.78326	3.00452	2.81029	2.33612	1.79196	1.3845	1.65748	1.44888	1.0212	1.4782	1.28931	
AT2G07150	11.0723	9.57274	10.0437	9.08253	5.69784	3.51754	3.13018	3.13736	5.58089	3.06359	5.14156	3.739	
AT2G07155	4.05986	4.68094	3.90588	4.35798	3.98849	2.45564	2.8894	1.47989	1.44888	0.829722	2.9564	1.03145	
AT2G07160	59.5856	59.2919	54.5964	51.0739	21.025	26.8793	15.8315	21.4288	20.2844	15.4456	30.3995	21.467	
AT2G07170	34.9804	34.8751	34.3803	34.4973	52.1353	64.3777	52.3704	55.2886	22.8065	23.6152	28.4714	22.563	
AT2G05095	2.50153	3.83753	3.47666	3.9507	3.53266	2.25654	3.73214	2.36782	1.60987	2.10622	2.12089	1.61164	
AT2G05125	1.72237	2.10853	1.9744	1.66988	3.47568	2.1238	4.3341	1.47989	1.39522	0.574423	2.44224	1.74057	
AT2G07180	21.6936	21.0853	19.3148	22.1565	30.4265	30.5296	29.195	31.788	30.1583	31.9762	29.7568	25.5928	
AT2G07185	6.43837	6.24125	6.26657	5.41693	3.7036	2.85386	1.98646	2.6046	2.89777	2.23387	4.56314	1.48271	
AT2G07190	10.3342	10.4161	10.43	11.6892	5.98274	6.10593	3.37097	4.91323	3.48806	2.80829	7.391	2.83649	
AT2G07200	8.69384	7.21118	7.38254	7.7792	2.84892	2.98659	2.46803	3.01897	3.64904	2.48917	3.59909	2.32076	
AT2G07210	16.5265	14.6332	13.177	13.8071	5.29899	6.30503	3.25057	5.74197	4.5613	3.89331	8.09796	4.83492	
AT2G07212	8.36577	6.53645	6.86748	7.98285	3.98849	2.78749	1.5049	3.55173	3.11242	2.23387	4.62741	3.41668	
AT2G07213	18.4539	20.748	18.9285	19.5091	5.69784	6.3714	4.57488	6.03795	6.33216	5.93571	7.77661	5.8019	
AT2G07215	16.1574	18.6816	17.2116	17.6356	5.07108	5.64134	4.03312	5.03162	5.31258	5.42511	6.68403	5.15725	
AT2G07220	13.1228	14.1272	11.5459	12.6667	4.38734	4.77855	2.8894	4.32128	4.88328	3.06359	4.62741	5.09278	
AT2G07230	30.4695	33.1883	33.1785	27.8178	10.4271	9.68984	9.39055	10.0632	10.5178	5.93571	13.7537	9.54091	
AT2G07240	51.5889	50.0144	48.3728	46.1458	18.2331	22.1672	12.6411	19.0018	18.6209	12.8926	26.7361	16.6321	
AT2G07250	24.8103	21.7179	22.2335	21.3012	11.5096	12.0127	5.89919	10.7736	8.96162	5.68041	14.5249	10.7658	
AT2G07260	13.3688	11.5969	12.6619	12.8296	6.83741	5.64134	3.85253	6.45232	5.15159	3.76566	9.96178	5.93083	
AT2G07270	14.4351	12.9464	11.1167	11.7706	3.41871	3.78302	2.58842	3.49254	3.38073	3.89331	4.94875	3.48114	
AT2G07280	24.1951	25.5132	26.869	23.582	10.8259	9.5571	5.95939	9.05692	8.90796	7.14838	11.5042	6.83335	
AT2G07290	4.67499	5.65087	5.3223	4.60236	2.50705	2.25654	2.04666	2.30863	1.82452	1.2765	3.66336	2.38523	
AT2G07300	8.77586	9.1932	9.52862	9.97856	3.7036	3.31844	1.98646	3.07817	3.43439	2.23387	5.52718	2.77202	
AT2G07310	15.9934	13.5789	13.8208	12.7888	5.92576	6.43777	3.43116	5.50519	4.50764	3.51036	6.55549	5.09278	
AT2G07320	39.9425	37.6162	37.299	35.8414	17.3784	17.8532	10.1129	15.746	15.2401	10.7864	25.1294	13.0865	
AT2G07330	17.0596	17.2056	15.3231	14.9475	7.35022	8.36246	4.21371	6.92588	6.49315	5.29746	10.6045	6.12423	
AT2G07340	11.1954	11.8921	11.2455	12.0965	11.1678	13.0083	13.0625	12.3719	22.0016	19.658	18.6382	15.923	
AT2G07360	75.9891	74.0938	69.8337	74.7781	50.8248	52.8295	41.5351	59.4323	79.5813	82.334	73.2673	76.2628	
